Name,Grade,Year,School,Conference,Meet_ID,Meet_Name,Meet_Start,Meet_End,Event,Mark,Place,Prelim/Final
TAYLOR STACK,SR,4,WESTERN,,62377,2020 Power 5,"Jan 24, 2020","Jan 25, 2020",DMR,10:16.43,1,F
TAYLOR STACK,SR,4,WESTERN,,58052,Western Colorado Open,"Dec 7, 2019","Dec 7, 2019",5000,15:05.42,1,F
TAYLOR STACK,SR,4,WESTERN,,59586,NCAA Division II Outdoor Track & Field Championships,"May 23, 2019","May 25, 2019",5000,14:29.38,4,F
TAYLOR STACK,SR,4,WESTERN,,59586,NCAA Division II Outdoor Track & Field Championships,"May 23, 2019","May 25, 2019",3000S,9:16.13,4,P
TAYLOR STACK,SR,4,WESTERN,,58465,2019 Oxy Invitational,"May 11, 2019","May 11, 2019",5000,13:58.64,1,F
TAYLOR STACK,SR,4,WESTERN,,58356,RMAC Outdoor Track & Field Championships,"Apr 26, 2019","Apr 28, 2019",5000,14:34.82,4,F
TAYLOR STACK,SR,4,WESTERN,,58356,RMAC Outdoor Track & Field Championships,"Apr 26, 2019","Apr 28, 2019",3000S,9:07.35,3,F
TAYLOR STACK,SR,4,WESTERN,,57793,Beach Invitational,"Apr 19, 2019","Apr 20, 2019",1500,3:54.33,10,F
TAYLOR STACK,SR,4,WESTERN,,56803,Mt. SAC Relays,"Apr 18, 2019","Apr 20, 2019",3000S,8:56.83,5,F
TAYLOR STACK,SR,4,WESTERN,,52496,Colorado Invitational 2019,"Apr 5, 2019","Apr 6, 2019",1500,3:53.19,9,F
TAYLOR STACK,SR,4,WESTERN,,55624,Fum McGraw,"Mar 22, 2019","Mar 23, 2019",5000,14:49.29,1,F
TAYLOR STACK,SR,4,WESTERN,,56487,NCAA Division II Indoor Track & Field Championships,"Mar 8, 2019","Mar 9, 2019",3000,8:14.70,6,F
TAYLOR STACK,SR,4,WESTERN,,56487,NCAA Division II Indoor Track & Field Championships,"Mar 8, 2019","Mar 9, 2019",5000,14:12.67,8,F
TAYLOR STACK,SR,4,WESTERN,,56242,RMAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",3000,8:47.18,3,F
TAYLOR STACK,SR,4,WESTERN,,56242,RMAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",5000,15:15.53,1,F
TAYLOR STACK,SR,4,WESTERN,,53809,Western Colorado Alumni Open,"Feb 16, 2019","Feb 16, 2019",3000,8:40.50,1,F
TAYLOR STACK,SR,4,WESTERN,,54826,2019 Husky Classic,"Feb 8, 2019","Feb 9, 2019",5000,14:06.65,29,F
TAYLOR STACK,SR,4,WESTERN,,53918,Colorado Invitational 2019  Jan 31 -,"Feb 2, 2019","Feb 2, 2019",3000,8:27.81,9,F
TAYLOR STACK,SR,4,WESTERN,,54047,The Power 5,"Jan 19, 2019","Jan 19, 2019",3000,8:39.25,2,F
TAYLOR STACK,SR,4,WESTERN,,54103,ASU Early Grizzly Open,"Dec 7, 2018","Dec 8, 2018",5000,15:09.64,3,F
ALEJANDRO AMBROSIO,SR,4,CAL,,65783,Beach Opener,"Mar 7, 2020","Mar 7, 2020",1500,3:55.44,2,F
ALEJANDRO AMBROSIO,SR,4,CAL,,63669,Rossi Relays,"Feb 22, 2020","Feb 22, 2020",DMR,10:10.69,2,F
ALEJANDRO AMBROSIO,SR,4,CAL,,58042,2019 Oxy Invitational,"May 11, 2019","May 11, 2019",1500,3:49.46,11,F
ALEJANDRO AMBROSIO,SR,4,CAL,,58755,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",1500,3:59.12,4,P
ALEJANDRO AMBROSIO,SR,4,CAL,,58755,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",5000,14:59.37,6,F
SEPPE VAN,nknown,,WESTENDE,,58194,MIAA Championships,"May 3, 2019","May 5, 2019",1500,3:58.33,9,F
SEPPE VAN,nknown,,WESTENDE,,57760,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",1500,3:58.56,100,F
SEPPE VAN,nknown,,WESTENDE,,56946,Colorado Invitational 2019,"Apr 5, 2019","Apr 6, 2019",1500,4:03.77,35,F
SEPPE VAN,nknown,,WESTENDE,,51254,FHSU Alex Francis Classic,"Mar 28, 2019","Mar 28, 2019",800,2:01.10,12,F
SEPPE VAN,nknown,,WESTENDE,,51254,FHSU Alex Francis Classic,"Mar 28, 2019","Mar 28, 2019",5000,DNF,N/A,N/A
SEPPE VAN,nknown,,WESTENDE,,56763,MIAA Indoor Track & Field Championships,"Feb 22, 2019","Feb 24, 2019",Mile,4:12.91,4,F
SEPPE VAN,nknown,,WESTENDE,,56763,MIAA Indoor Track & Field Championships,"Feb 22, 2019","Feb 24, 2019",DMR,9:52.80,1,F
SEPPE VAN,nknown,,WESTENDE,,56487,2019 Nebraska Tune-Up,"Feb 15, 2019","Feb 15, 2019",800,1:56.46,6,F
SEPPE VAN,nknown,,WESTENDE,,54507,2019 Frank Sevigne Husker Invitational,"Feb 1, 2019","Feb 2, 2019",3000,8:30.16,11,F
SEPPE VAN,nknown,,WESTENDE,,51968,Pittsburg State Invitational,"Jan 26, 2019","Jan 26, 2019",Mile,4:13.20,10,F
SEPPE VAN,nknown,,WESTENDE,,52940,2018 MIAA Outdoor Championships,"May 4, 2018","May 6, 2018",1500,4:01.73,9,F
SEPPE VAN,nknown,,WESTENDE,,52970,2018 Drake Relays presented by Hy-Vee,"Apr 25, 2018","Apr 28, 2018",4x1600,16:57.68,3,F
FELIX NADEBORN,JR,3,SAINT,,64537,Tampa Track Classic #2,"Feb 28, 2020","Feb 28, 2020",5000,15:17.74,26,F
FELIX NADEBORN,JR,3,SAINT,,64536,Tampa Track Classic #1,"Feb 21, 2020","Feb 21, 2020",3000,8:44.87,6,F
CASEY ELLIS,JR,3,EAST,,64337,Gulden Invitational,"Jan 25, 2020","Jan 25, 2020",5000,15:26.63,1,F
CASEY ELLIS,JR,3,EAST,,59317,Henry Mercer Monmouth University Cross Country Invitational,"Sep 21, 2019","Sep 21, 2019",5M,26:56.2,,N/A
CASEY ELLIS,JR,3,EAST,,58543,PSAC Outdoor Track & Field Championships,"May 9, 2019","May 11, 2019",10000,32:33.64,8,F
CASEY ELLIS,JR,3,EAST,,58466,LHU Qualifier,"May 3, 2019","May 4, 2019",Mile,4:41.17,4,F
CASEY ELLIS,JR,3,EAST,,56319,13th Annual All American Meet,"Apr 20, 2019","Apr 20, 2019",3000,9:15.38,6,F
CASEY ELLIS,JR,3,EAST,,55198,Bison Outdoor Classic,"Apr 13, 2019","Apr 14, 2019",5000,15:41.33,68,F
CASEY ELLIS,JR,3,EAST,,54590,Bloomsburg-ESU-Kutztown-WCU Quad,"Mar 30, 2019","Mar 30, 2019",1500,4:20.76,6,F
CASEY ELLIS,JR,3,EAST,,54590,Bloomsburg-ESU-Kutztown-WCU Quad,"Mar 30, 2019","Mar 30, 2019",4x400,3:49.39,5,F
CASEY ELLIS,JR,3,EAST,,54961,Charlotte 49er Classic,"Mar 14, 2019","Mar 16, 2019",10000,32:58.52,10,F
CASEY ELLIS,JR,3,EAST,,53941,PSAC Indoor Track & Field Championships,"Feb 23, 2019","Feb 23, 2019",3000,9:22.10,17,F
CASEY ELLIS,JR,3,EAST,,53941,PSAC Indoor Track & Field Championships,"Feb 23, 2019","Feb 23, 2019",5000,15:55.24,14,F
CASEY ELLIS,JR,3,EAST,,52462,Fastrack National Invite,"Feb 8, 2019","Feb 8, 2019",3000,8:59.94,29,F
CASEY ELLIS,JR,3,EAST,,52808,20th Annual DeSchriver Invitational,"Feb 2, 2019","Feb 2, 2019",Mile,4:43.01,5,F
CASEY ELLIS,JR,3,EAST,,52808,20th Annual DeSchriver Invitational,"Feb 2, 2019","Feb 2, 2019",DMR,10:51.11,1,F
CASEY ELLIS,JR,3,EAST,,53148,Gulden Invitational,"Jan 19, 2019","Jan 19, 2019",5000,15:53.00,1,F
BLAKE JONES,FR,1,ILLINOIS-SPRINGFIELD,,58938,NCC Dr. Keeler Track & Field Meet,"May 9, 2019","May 10, 2019",10000,DNF,N/A,N/A
BLAKE JONES,FR,1,ILLINOIS-SPRINGFIELD,,57578,GLVC Championships,"May 2, 2019","May 4, 2019",10000,31:16.62,1,F
NATE CAREY,JR,3,MICHIGAN,,51406,GLIAC Outdoor Track & Field Championships,"May 2, 2018","May 4, 2018",3000S,9:38.69,6,F
NATE CAREY,JR,3,MICHIGAN,,47088,"Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26, 2018","Apr 28, 2018",3000S,9:42.43,16,F
NATE CAREY,JR,3,MICHIGAN,,47004,GVSU Al Owens Classic,"Apr 20, 2018","Apr 21, 2018",1500,4:04.34,18,F
NATE CAREY,JR,3,MICHIGAN,,48976,Benedictine Relays and Invitational,"Apr 13, 2018","Apr 14, 2018",3000S,9:43.66,1,F
NATE CAREY,JR,3,MICHIGAN,,48173,St. Norbert Twilight,"Mar 29, 2018","Mar 29, 2018",1500,4:18.76,5,F
NATE CAREY,JR,3,MICHIGAN,,48173,St. Norbert Twilight,"Mar 29, 2018","Mar 29, 2018",3000,8:59.03,1,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,63001,GVSU Holiday Open,"Dec 6, 2019","Dec 6, 2019",5000,14:33.30,17,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,57185,NCC Dr. Keeler Track & Field Meet,"May 9, 2019","May 10, 2019",5000,15:07.91,32,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,58238,2019 Twilight Qualifier,"May 1, 2019","May 1, 2019",1500,4:07.56,11,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,58236,South Atlantic Outdoor Track & Field Championship,"Apr 18, 2019","Apr 20, 2019",5000,15:32.83,8,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,58236,South Atlantic Outdoor Track & Field Championship,"Apr 18, 2019","Apr 20, 2019",10000,32:17.89,7,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,57182,Bison Outdoor Classic,"Apr 13, 2019","Apr 14, 2019",5000,14:47.70,39,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,57181,Raleigh Relays,"Mar 29, 2019","Mar 30, 2019",10000,30:29.72,24,F
ERICK SANCHEZ,REDSHIRT,UNATTACHED,QUEENS,,57469,Charlotte 49er Classic,"Mar 14, 2019","Mar 16, 2019",5000,15:16.19,21,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,62637,UAH Charger Invitational,"Mar 7, 2020","Mar 7, 2020",5000,14:48.68,1,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,62885,Gulf South Indoor Track & Field Championships,"Feb 18, 2020","Feb 19, 2020",800,1:55.42,5,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,62885,Gulf South Indoor Track & Field Championships,"Feb 18, 2020","Feb 19, 2020",Mile,4:18.66,7,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,62885,Gulf South Indoor Track & Field Championships,"Feb 18, 2020","Feb 19, 2020",3000,8:38.56,9,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,61700,South Carolina Invitational,"Feb 7, 2020","Feb 8, 2020",3000,8:26.90,1,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,61700,South Carolina Invitational,"Feb 7, 2020","Feb 8, 2020",DMR,10:02.33,2,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,57198,University of South Alabama Jaguar Invitational,"Feb 2, 2020","Feb 2, 2020",Mile,4:14.17,3,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,57193,Emory Crossplex Showdown,"Jan 19, 2020","Jan 19, 2020",3000,8:36.97,2,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,55750,2019 Gulf South Conference Track and Field Championships,"May 2, 2019","May 4, 2019",1500,3:58.28,4,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,55750,2019 Gulf South Conference Track and Field Championships,"May 2, 2019","May 4, 2019",5000,14:57.98,4,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,55750,2019 Gulf South Conference Track and Field Championships,"May 2, 2019","May 4, 2019",10000,32:46.36,3,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,55750,2019 Gulf South Conference Track and Field Championships,"May 2, 2019","May 4, 2019",3000S,9:08.19,2,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,51956,War Eagle Invitational 2019,"Apr 19, 2019","Apr 20, 2019",3000S,9:25.01,5,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,51945,APSU Governors Invitational,"Apr 12, 2019","Apr 13, 2019",5000,14:54.88,1,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,52885,Florida Relays,"Mar 28, 2019","Mar 30, 2019",3000S,9:22.89,11,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,52885,Florida Relays,"Mar 28, 2019","Mar 30, 2019",DMR,10:06.45,6,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,55251,Al Schmidt Bulldog Relays Invite,"Mar 22, 2019","Mar 23, 2019",1500,3:56.56,7,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,55251,Al Schmidt Bulldog Relays Invite,"Mar 22, 2019","Mar 23, 2019",4x800,7:44.49,1,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,54202,2019 Rhodes Invitational Track & Field Meet,"Mar 15, 2019","Mar 16, 2019",3000S,9:28.44,3,F
JAY DAY,SR,4,ALABAMA-HUNTSVILLE,,54145,UAH Charger Invitational,"Mar 2, 2019","Mar 2, 2019",5000,15:30.29,2,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",Mile,4:10.11,3,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",3000,8:15.79,1,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",5000,14:20.40,2,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,63901,5th Annual Indoor Gorilla Classic,"Feb 14, 2020","Feb 15, 2020",3000,8:16.70,1,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,63506,MSSU Lion Open & Multi,"Feb 7, 2020","Feb 8, 2020",Mile,4:18.98,3,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,63635,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",3000,8:16.07,1,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,62509,2019 Mel Tjeerdsma Classic,"Dec 6, 2019","Dec 7, 2019",5000,14:03.08,1,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,57982,MIAA Championships,"May 3, 2019","May 5, 2019",5000,14:34.78,1,F
GIDIEON KIMUTAI,JR,3,MISSOURI,,57982,MIAA Championships,"May 3, 2019","May 5, 2019",10000,30:54.45,3,F
CODY BERRY,SR,4,MISSOURI,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",5000,14:49.42,8,F
CODY BERRY,SR,4,MISSOURI,,63901,5th Annual Indoor Gorilla Classic,"Feb 14, 2020","Feb 15, 2020",5000,15:04.52,21,F
CODY BERRY,SR,4,MISSOURI,,63506,MSSU Lion Open & Multi,"Feb 7, 2020","Feb 8, 2020",Mile,4:31.32,12,F
CODY BERRY,SR,4,MISSOURI,,62509,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",3000,8:45.89,27,F
CODY BERRY,SR,4,MISSOURI,,53147,MIAA Championships,"May 3, 2019","May 5, 2019",5000,15:02.38,2,F
CODY BERRY,SR,4,MISSOURI,,53147,MIAA Championships,"May 3, 2019","May 5, 2019",10000,30:54.23,1,F
CODY BERRY,SR,4,MISSOURI,,52940,Kansas Relays,"Apr 17, 2019","Apr 20, 2019",10000,31:30.08,7,F
CODY BERRY,SR,4,MISSOURI,,52652,SBU Invite,"Apr 6, 2019","Apr 6, 2019",1500,4:13.32,22,F
CODY BERRY,SR,4,MISSOURI,,52652,SBU Invite,"Apr 6, 2019","Apr 6, 2019",3000,8:57.10,3,F
CODY BERRY,SR,4,MISSOURI,,51795,Washington University St. Louis Invite,"Mar 30, 2019","Mar 30, 2019",5000,14:54.57,14,F
CODY BERRY,SR,4,MISSOURI,,51601,4th Annual Indoor Gorilla Classic,"Feb 8, 2019","Feb 9, 2019",5000,15:30.21,37,F
CODY BERRY,SR,4,MISSOURI,,51361,Pittsburg State Invitational,"Jan 26, 2019","Jan 26, 2019",3000,8:43.28,20,F
CODY BERRY,SR,4,MISSOURI,,48264,MIAA Indoor Track & Field Championships,"Feb 23, 2018","Feb 25, 2018",3000,8:58.26,23,F
CODY BERRY,SR,4,MISSOURI,,48264,MIAA Indoor Track & Field Championships,"Feb 23, 2018","Feb 25, 2018",5000,15:30.12,18,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",3000,8:35.11,8,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",5000,15:05.87,11,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,63901,5th Annual Indoor Gorilla Classic,"Feb 14, 2020","Feb 15, 2020",5000,15:06.77,26,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,64962,2020 Bearcat Open,"Feb 7, 2020","Feb 8, 2020",Mile,4:25.37,15,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,64627,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",3000,8:39.87,16,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,62509,2020 Northwest Open,"Jan 24, 2020","Jan 25, 2020",5000,15:11.30,3,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,58274,MIAA Championships,"May 3, 2019","May 5, 2019",3000S,9:56.96,11,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,57760,Cloud County Thunderbird Classic,"Apr 24, 2019","Apr 24, 2019",1500,NT,N/A,N/A
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,58770,Kansas Relays,"Apr 17, 2019","Apr 20, 2019",5000,15:42.07,21,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,56946,UNK Loper Invitational,"Apr 14, 2019","Apr 14, 2019",5000,DNF,N/A,N/A
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,56946,UNK Loper Invitational,"Apr 14, 2019","Apr 14, 2019",3000S,10:06.66,3,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,56497,FHSU Alex Francis Classic,"Mar 28, 2019","Mar 28, 2019",5000,16:06.68,12,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,54507,Emporia State Spring Invite,"Mar 23, 2019","Mar 23, 2019",3000S,10:00.21,3,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,51968,MIAA Indoor Track & Field Championships,"Feb 22, 2019","Feb 24, 2019",3000,8:52.72,14,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,55511,4th Annual Indoor Gorilla Classic,"Feb 8, 2019","Feb 9, 2019",3000,8:38.85,13,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,53951,Pittsburg State Invitational,"Jan 26, 2019","Jan 26, 2019",5000,15:12.28,15,F
ROBBIE SCHMIDT,REDSHIRT,UNATTACHED,FORT,,53889,2019 Northwest Open,"Jan 19, 2019","Jan 19, 2019",3000,8:40.52,11,F
KEATON HELM,SR,4,COLO.,,64577,Mountain Lion Open,"Feb 7, 2020","Feb 8, 2020",Mile,4:43.67,20,F
KEATON HELM,SR,4,COLO.,,64615,Prairie Wolf Indoor Invitational,"Jan 24, 2020","Jan 24, 2020",3000,9:02.17,17,F
KEATON HELM,SR,4,COLO.,,59961,RMAC Outdoor Track & Field Championships,"Apr 26, 2019","Apr 28, 2019",800,2:02.23,23,P
KEATON HELM,SR,4,COLO.,,58716,Mines Nature's Bakery Invite,"Apr 19, 2019","Apr 20, 2019",800,1:59.40,4,F
KEATON HELM,SR,4,COLO.,,59319,Wichita State KT Woodman Classic,"Apr 10, 2019","Apr 13, 2019",5000,15:45.63,28,F
KEATON HELM,SR,4,COLO.,,58465,Colorado Invitational 2019,"Apr 5, 2019","Apr 6, 2019",3000S,10:24.91,7,F
KEATON HELM,SR,4,COLO.,,58041,Fum McGraw,"Mar 22, 2019","Mar 23, 2019",1500,4:16.23,16,F
KEATON HELM,SR,4,COLO.,,57865,Jerry Quiller Classic 2019,"Mar 15, 2019","Mar 16, 2019",3000S,10:19.96,3,F
KEATON HELM,SR,4,COLO.,,55624,RMAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",DMR,10:37.06,7,F
KEATON HELM,SR,4,COLO.,,54828,2019 Stinger Open,"Feb 15, 2019","Feb 16, 2019",800,2:01.01,10,F
KEATON HELM,SR,4,COLO.,,54828,2019 Stinger Open,"Feb 15, 2019","Feb 16, 2019",DMR,10:24.34,6,F
KEATON HELM,SR,4,COLO.,,54507,Colorado Invitational 2019  Jan 31 -,"Feb 2, 2019","Feb 2, 2019",800,2:00.75,30,F
KEATON HELM,SR,4,COLO.,,51968,Mines Division II Invite & Multi,"Jan 25, 2019","Jan 26, 2019",800,2:02.73,8,F
KEATON HELM,SR,4,COLO.,,55511,2018 Western Colorado Open,"Dec 1, 2018","Dec 1, 2018",Mile,4:55.20,10,F
KEATON HELM,SR,4,COLO.,,52355,RMAC Outdoor Track & Field Championships,"Apr 27, 2018","Apr 29, 2018",3000S,10:40.81,14,F
KEATON HELM,SR,4,COLO.,,51606,Mines Kit Mayer Invite,"Apr 14, 2018","Apr 14, 2018",3000S,10:39.68,9,F
KEATON HELM,SR,4,COLO.,,50158,UNK Loper Invitational 2018,"Apr 11, 2018","Apr 12, 2018",5000,16:32.01,20,F
KEATON HELM,SR,4,COLO.,,47728,CU Invitational 2018,"Apr 6, 2018","Apr 7, 2018",3000S,10:32.59,11,F
KEATON HELM,SR,4,COLO.,,49610,Alex Francis Classic College Division,"Mar 30, 2018","Mar 30, 2018",800,2:06.22,12,F
KEATON HELM,SR,4,COLO.,,49610,Alex Francis Classic College Division,"Mar 30, 2018","Mar 30, 2018",1500,4:21.49,22,F
KEATON HELM,SR,4,COLO.,,49610,Alex Francis Classic College Division,"Mar 30, 2018","Mar 30, 2018",4x400,3:48.30,10,F
KEATON HELM,SR,4,COLO.,,46835,Jerry Quiller Classic 2018,"Mar 16, 2018","Mar 17, 2018",3000S,10:32.42,5,F
KEATON HELM,SR,4,COLO.,,47076,Western Alumni Open,"Feb 17, 2018","Feb 17, 2018",800,2:05.22,13,F
AHMED OMER,SR,4,WEST,,63790,Boston University Last Chance Qualifier,"Feb 28, 2020","Feb 28, 2020",5000,14:28.02,6,F
AHMED OMER,SR,4,WEST,,65317,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",3000,8:44.88,3,F
AHMED OMER,SR,4,WEST,,65317,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",5000,15:14.80,1,F
AHMED OMER,SR,4,WEST,,65127,Texas Tech Shootout,"Feb 14, 2020","Feb 15, 2020",3000,8:49.57,7,F
AHMED OMER,SR,4,WEST,,64435,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",5000,14:54.96,6,F
AHMED OMER,SR,4,WEST,,62990,Corky Classic,"Jan 17, 2020","Jan 18, 2020",3000,9:12.74,7,F
JOSEPH MACARENO,FR,1,STANISLAUS,,62820,Kim Duyst Invitational,"Mar 6, 2020","Mar 7, 2020",5000,15:00.31,3,F
JHORDAN CCOPE,SR,4,NW,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",3000,8:25.96,5,F
JHORDAN CCOPE,SR,4,NW,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",5000,14:32.18,3,F
JHORDAN CCOPE,SR,4,NW,,65124,Iowa State Classic,"Feb 14, 2020","Feb 15, 2020",3000,8:20.27,13,F
JHORDAN CCOPE,SR,4,NW,,64962,2020 Bearcat Open,"Feb 7, 2020","Feb 8, 2020",DMR,10:00.36,2,F
JHORDAN CCOPE,SR,4,NW,,64627,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",3000,8:18.37,2,F
JHORDAN CCOPE,SR,4,NW,,64605,2020 Northwest Open,"Jan 24, 2020","Jan 25, 2020",Mile,4:16.04,5,F
JHORDAN CCOPE,SR,4,NW,,63635,2020 Jayhawk Classic,"Jan 23, 2020","Jan 24, 2020",3000,8:25.06,1,F
AIDAN KONHAUS,SR,4,DAVIS,,65326,Mountain East Conference Indoor Track & Field Championships,"Feb 21, 2020","Feb 22, 2020",3000,8:46.64,9,F
AIDAN KONHAUS,SR,4,DAVIS,,65326,Mountain East Conference Indoor Track & Field Championships,"Feb 21, 2020","Feb 22, 2020",5000,15:17.41,10,F
AIDAN KONHAUS,SR,4,DAVIS,,62865,VMI Indoor Classic,"Feb 14, 2020","Feb 15, 2020",3000,8:56.14,12,F
AIDAN KONHAUS,SR,4,DAVIS,,62865,VMI Indoor Classic,"Feb 14, 2020","Feb 15, 2020",5000,15:25.18,4,F
AIDAN KONHAUS,SR,4,DAVIS,,62857,VMI Winter Relays,"Feb 7, 2020","Feb 8, 2020",5000,15:44.68,11,F
AIDAN KONHAUS,SR,4,DAVIS,,63759,Pioneer Open,"Jan 18, 2020","Jan 18, 2020",Mile,4:40.39,11,F
AIDAN KONHAUS,SR,4,DAVIS,,63928,WVU Open,"Jan 10, 2020","Jan 10, 2020",Mile,4:45.34,2,F
AIDAN KONHAUS,SR,4,DAVIS,,62976,Marietta First Glimpse and Multis,"Dec 6, 2019","Dec 7, 2019",3000,9:12.46,2,F
AIDAN KONHAUS,SR,4,DAVIS,,57891,G-MAC Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",5000,15:46.73,14,F
AIDAN KONHAUS,SR,4,DAVIS,,57891,G-MAC Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",10000,32:39.11,13,F
AIDAN KONHAUS,SR,4,DAVIS,,57890,State Farm Friends of Track and Field Mountaineer Showcase,"Apr 26, 2019","Apr 27, 2019",3000,9:18.73,1,F
AIDAN KONHAUS,SR,4,DAVIS,,57430,Duke Invitational,"Apr 19, 2019","Apr 20, 2019",5000,15:37.43,41,F
AIDAN KONHAUS,SR,4,DAVIS,,55024,Jasmine Claggett Invitational,"Apr 12, 2019","Apr 12, 2019",1500,4:12.03,5,F
AIDAN KONHAUS,SR,4,DAVIS,,56183,Brandi Bowen Invitational,"Apr 5, 2019","Apr 5, 2019",800,2:07.61,12,F
AIDAN KONHAUS,SR,4,DAVIS,,56183,Brandi Bowen Invitational,"Apr 5, 2019","Apr 5, 2019",1500,4:11.98,3,F
AIDAN KONHAUS,SR,4,DAVIS,,51896,2019 Fred Hardy Invitational,"Mar 29, 2019","Mar 30, 2019",5000,15:39.66,14,F
AIDAN KONHAUS,SR,4,DAVIS,,55240,W&L Track & Field Carnival,"Mar 15, 2019","Mar 16, 2019",5000,15:50.35,11,F
